id,name,artists,album,release_date,popularity,duration_ms,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
7LFeZYHcY5yEjsd8ExRyZf,LIGHT SHOWER,Melanie Martinez,PORTALS,2023-03-31,,267441,False,0.742,0.616,0.198,0,0.117,-12.619,0.0293,0.212,78.917,4
4EXWkO8apwRtwoi6k6nWHe,SPIDER WEB,Melanie Martinez,PORTALS,2023-03-31,,183974,False,0.603,0.661,0.235,0.000928,0.562,-10.68,0.0639,0.634,109.867,4
62ECJDQPM8WOwUyfW0HNtb,LEECHES,Melanie Martinez,PORTALS,2023-03-31,,200734,False,0.645,0.319,0.202,0,0.254,-11.653,0.0307,0.0638,140.302,3
3jBJbxZSaVkaHRrUqEZ1eb,BATTLE OF THE LARYNX,Melanie Martinez,PORTALS,2023-03-31,,328942,False,0.142,0.587,0.753,2.38e-06,0.331,-8.874,0.0527,0.322,93.983,4
19SwuhO0bMiAcg2kyJydmj,THE CONTORTIONIST,Melanie Martinez,PORTALS,2023-03-31,,200696,True,0.719,0.74,0.449,4.46e-06,0.11,-9.392,0.0449,0.557,119.964,4
5G2lzixjOkTGD9Cc3kelXQ,MOON CYCLE,Melanie Martinez,PORTALS,2023-03-31,,152057,True,0.867,0.666,0.351,1.39e-06,0.133,-9.386,0.0633,0.227,154.968,4
3fopcCEKZaG9Mg6ZhNQzqm,NYMPHOLOGY,Melanie Martinez,PORTALS,2023-03-31,,306931,True,0.166,0.63,0.606,4.91e-05,0.328,-7.157,0.0526,0.34,120.186,4
6UW10CbMTvqciT3X3Ldeox,EVIL,Melanie Martinez,PORTALS,2023-03-31,,246294,True,0.382,0.712,0.734,0.000173,0.0932,-4.91,0.0238,0.745,95.996,4
4HBOtIDftVVu8MdBjsm596,WOMB,Melanie Martinez,PORTALS,2023-03-31,,211769,False,0.575,0.793,0.55,0.000895,0.099,-8.839,0.0497,0.308,121.977,4
40xfJg6ZZXr3jRJkxJJZ0O,in My Garden...,Kali Uchis,Red Moon In Venus,2023-03-03,,25225,False,0.776,0.279,0.0416,2.93e-06,0.104,-18.494,0.0406,0.165,119.691,4
35SbrfbaSpGUBX7e5BPega,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023-03-03,,219954,False,0.18,0.452,0.589,0.00048,0.139,-8.371,0.0458,0.315,141.692,4
6V91Cctseyb8yz67YQMDw3,Worth the Wait (feat. Omar Apollo),"Kali Uchis, Omar Apollo",Red Moon In Venus,2023-03-03,,150699,False,0.725,0.583,0.544,0,0.585,-11.024,0.228,0.211,155.9,4
128I36bDgYHU9l2QcgEGcd,Love Between...,Kali Uchis,Red Moon In Venus,2023-03-03,,155083,False,0.805,0.56,0.395,0.00264,0.102,-11.236,0.0542,0.414,130.782,4
6TRjT37UyRUVrGg3gTlIqb,All Mine,Kali Uchis,Red Moon In Venus,2023-03-03,,209063,False,0.442,0.632,0.469,0.000132,0.124,-8.683,0.0313,0.541,94.347,4
1dvqHhLNccePPBHq11TW7v,Fantasy (feat. Don Toliver),"Kali Uchis, Don Toliver",Red Moon In Venus,2023-03-03,,178274,False,0.129,0.641,0.684,0.000288,0.141,-6.119,0.0476,0.188,104.036,4
2VxQqF52M7IPkiLd4XmTNi,Como Te Quiero Yo,Kali Uchis,Red Moon In Venus,2023-03-03,,134860,True,0.675,0.501,0.427,4.22e-06,0.297,-8.715,0.0312,0.32,88.872,4
4ipzXe2jmoeN7zm2VMb4eX,Hasta Cuando,Kali Uchis,Red Moon In Venus,2023-03-03,,129448,True,0.128,0.648,0.651,0,0.121,-8.269,0.143,0.401,90.952,4
0wzCQjc8JRa39ej1TFkAFt,Endlessly,Kali Uchis,Red Moon In Venus,2023-03-03,,155406,False,0.0362,0.635,0.748,3.33e-06,0.0755,-5.458,0.0597,0.629,82.016,4
5lrG8pjDvOJA8MdZB4YcfY,Moral Conscience,Kali Uchis,Red Moon In Venus,2023-03-03,,212967,False,0.027,0.397,0.537,9.51e-06,0.276,-6.107,0.0327,0.132,141.502,4
7oeUBKNIiiYjoasR9pTiu4,Not Too Late (interlude),Kali Uchis,Red Moon In Venus,2023-03-03,,155468,True,0.31,0.412,0.429,0,0.142,-12.403,0.188,0.463,149.171,4
0PfurdlOZRYJ6pkrvHOkUh,Blue,Kali Uchis,Red Moon In Venus,2023-03-03,,192611,False,0.539,0.708,0.574,7.12e-05,0.21,-6.111,0.0493,0.563,94.004,4
0vQffWKfl0JyRqtdoZINEM,Deserve Me (with Summer Walker),"Kali Uchis, Summer Walker",Red Moon In Venus,2023-03-03,,265888,True,0.0649,0.639,0.641,1.58e-05,0.137,-6.798,0.0344,0.419,111.017,4
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,Kali Uchis,Red Moon In Venus,2023-03-03,,187723,False,0.518,0.642,0.706,0,0.25,-6.872,0.052,0.896,136.851,4
7xS1vBqvD0Otk09SCpZd8y,Happy Now,Kali Uchis,Red Moon In Venus,2023-03-03,,229844,False,0.501,0.577,0.609,4.55e-06,0.723,-7.011,0.0725,0.714,125.112,4
7qPiAhk71D2RqLRtnjDL76,No morë talk,Yeat,AftërLyfe,2023-02-24,,238506,True,0.00298,0.76,0.53,4.91e-06,0.113,-8.178,0.21,0.486,76.48,4
2fpTRcMLt4aKlqULOwuXUP,Shmunk (feat. YoungBoy Never Broke Again),"Yeat, YoungBoy Never Broke Again",AftërLyfe,2023-02-24,,229800,True,0.0204,0.744,0.647,0.000116,0.156,-7.301,0.111,0.096,141.929,4
0r9ZhD7QEbIAcvfhDkIsdV,Bëttr 0ff,Yeat,AftërLyfe,2023-02-24,,230453,True,0.00232,0.731,0.532,0,0.18,-9.815,0.0742,0.37,124.948,4
3Zm7eNNzIEXzlMBeh0uwWj,Rav3 p4rty (feat. Kranky Kranky),"Yeat, Kranky Kranky",AftërLyfe,2023-02-24,,198933,True,0.0121,0.574,0.384,0.95,0.112,-13.102,0.0928,0.303,139.957,4
00zk0uua6s2ifh0Nc3ppfW,Nun id change,Yeat,AftërLyfe,2023-02-24,,211253,True,0.037,0.774,0.577,0.627,0.122,-12.132,0.107,0.148,100.003,4
1HXajOe3oHqAh10XFA2R9M,Woa...!,Yeat,AftërLyfe,2023-02-24,,170093,True,0.0307,0.619,0.376,0.663,0.127,-13.01,0.136,0.366,143.98,4
4j3sLMVOMeJKnW7dhSBbJZ,Now (feat. Luh geeky),"Yeat, Luh geeky",AftërLyfe,2023-02-24,,272306,True,0.0374,0.708,0.348,0.849,0.103,-11.16,0.154,0.0946,133.954,4
0XXKBSqgvxNmj4315mJirM,Slamm,Yeat,AftërLyfe,2023-02-24,,145426,True,0.155,0.718,0.38,0,0.11,-11.103,0.0827,0.105,142.035,4
7HNNxPQDzRWy1gAFV8AyDW,7 nightz,Yeat,AftërLyfe,2023-02-24,,184933,True,0.00429,0.681,0.496,0.0245,0.102,-12.362,0.122,0.293,147.959,4
38oiUIjXdawwEa4Ty63Mdm,Mëan feen (feat. Kranky Kranky),"Yeat, Kranky Kranky",AftërLyfe,2023-02-24,,192053,True,0.0253,0.681,0.561,0,0.165,-10.494,0.16,0.424,140.023,4
6yTy7zuNnUglg5EIlD5vX4,How it go,Yeat,AftërLyfe,2023-02-24,,184426,True,0.0149,0.653,0.485,0,0.253,-9.518,0.0451,0.361,75.464,4
7sjhOYcPgeSv3oj3IkFTeK,Sum 2 do,Yeat,AftërLyfe,2023-02-24,,152666,True,8.78e-05,0.72,0.506,5.77e-06,0.182,-8.793,0.2,0.169,150.981,4
4wTXKpGKv73CBKcip15S00,Back up,Yeat,AftërLyfe,2023-02-24,,133000,True,0.00608,0.839,0.479,0.00919,0.0826,-12.229,0.158,0.382,130.105,4
3HqGDrSOZ6LbBfX5EsiaAj,Split,Yeat,AftërLyfe,2023-02-24,,143466,True,0.000146,0.718,0.585,0.00938,0.398,-10.263,0.27,0.636,141.093,4
4Q05V5rx4Uo2298kyAXvqM,Bad bënd / DëMON,Yeat,AftërLyfe,2023-02-24,,182266,True,0.0488,0.565,0.405,0.0474,0.164,-13.495,0.0619,0.2,136.741,4
1cByP16xx3Bikp74r1TW5f,Hëavyweight,Yeat,AftërLyfe,2023-02-24,,148800,True,0.0205,0.645,0.401,0.273,0.13,-11.703,0.0736,0.0699,142.108,4
2VT3E35HDDCvvxcLGQpVWS,Watch,Yeat,AftërLyfe,2023-02-24,,136653,True,0.27,0.703,0.39,0,0.14,-14.812,0.366,0.712,123.064,4
62A4XU17hmUbaHu4s2gIqq,Shhhh,Yeat,AftërLyfe,2023-02-24,,193600,True,0.0175,0.676,0.5,4.12e-06,0.406,-11.708,0.263,0.419,142.124,4
0XgQbY9WvAbIQRfVWzRPBK,Back homë,Yeat,AftërLyfe,2023-02-24,,210600,True,0.0171,0.835,0.27,0.321,0.122,-13.305,0.206,0.245,114.008,4
7L2a6T9ykKCVw0SDhiev7q,Type monëy,Yeat,AftërLyfe,2023-02-24,,192053,True,0.0206,0.737,0.625,0.00199,0.104,-10.443,0.167,0.315,130.012,4
00G8RCi9pouKt0K5vQQmzE,Dëmon tied,Yeat,AftërLyfe,2023-02-24,,163266,True,0.0406,0.681,0.476,2.62e-06,0.114,-12.438,0.0925,0.13,150.06,4
2kimLa9Di1xK5MpZSxJhRy,Mysëlf,Yeat,AftërLyfe,2023-02-24,,150453,True,0.129,0.776,0.805,0.724,0.192,-3.541,0.0348,0.5,134.03,4
3KbOflJ5JqHWtmco4PiO3h,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,295201,False,0.867,0.364,0.167,0.00116,0.358,-12.168,0.0361,0.143,121.218,4
0HEzuLLojblUOaUSdmJ9gl,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,285050,True,0.805,0.457,0.343,0.0182,0.12,-9.387,0.0305,0.0562,119.94,4
6x8g6DxglrzCSwKhv2Q1ee,Sweet,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,215295,True,0.958,0.326,0.245,0.00389,0.157,-12.337,0.0293,0.0695,126.725,4
5nW4z3pfZgJAJ2QTCz9AIE,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,433916,True,0.665,0.421,0.247,0.375,0.115,-14.655,0.143,0.139,161.468,4
4fFqFgMDP9lY8tqEoArFGq,Judah Smith Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,276757,False,0.96,0.476,0.33,4.39e-05,0.221,-10.48,0.102,0.368,77.111,4
3MlEryrxCKZkcfX18ZLX96,Candy Necklace (feat. Jon Batiste),"Lana Del Rey, Jon Batiste",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,314520,False,0.871,0.343,0.142,0.0103,0.0915,-16.432,0.0395,0.0799,116.295,4
2JFVBojvTHpSZLoyowuZys,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,213435,False,0.983,0.291,0.319,0.55,0.0627,-11.651,0.034,0.0653,103.496,4
4VL310GGX3b2ixL3sV0Je8,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,378951,False,0.984,0.447,0.0858,0.00331,0.242,-15.806,0.042,0.173,116.091,4
1BUckPDAi8NYfLN7EiQcQA,Fingertips,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,348256,True,0.924,0.439,0.192,0.000643,0.158,-13.564,0.0418,0.0786,124.232,3
0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)","Lana Del Rey, SYML",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,206722,False,0.985,0.315,0.102,0.0512,0.109,-17.621,0.034,0.185,169.69,3
55LnC7VuUvayQ3fW0CvDL6,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),"Lana Del Rey, RIOPY",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,240287,False,0.936,0.348,0.224,0.0225,0.297,-10.36,0.0321,0.0818,79.608,4
4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),"Lana Del Rey, Father John Misty",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,278126,False,0.344,0.327,0.452,0.00332,0.11,-9.726,0.0277,0.202,132.427,4
1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),"Lana Del Rey, Bleachers",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,339890,False,0.972,0.452,0.247,0.132,0.0577,-13.24,0.033,0.216,102.412,4
4Cg9XRHLP3s5ZiQaIdL4zW,Fishtail,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,242548,False,0.949,0.529,0.235,0.000259,0.26,-15.226,0.045,0.0659,89.042,4
2Rlso2ZNV0PaWwUYeeBYxx,Peppers (feat. Tommy Genesis),"Lana Del Rey, Tommy Genesis",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,248928,True,0.633,0.487,0.515,0.176,0.111,-11.767,0.19,0.35,156.738,4
79wgotDiVZml9PiTtNtYBA,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,,353277,True,0.625,0.382,0.366,0.107,0.112,-12.146,0.0591,0.0395,157.862,4
59uQI0PADDKeE6UZDTJEe8,Last Night,Morgan Wallen,3 Songs At A Time Sampler,2023-01-31,,163854,True,0.459,0.517,0.675,0,0.151,-5.382,0.0357,0.518,203.853,4
62L9AbfPmUm8gV578rxC51,Everything I Love,Morgan Wallen,3 Songs At A Time Sampler,2023-01-31,,187047,False,0.00417,0.563,0.851,0.00113,0.147,-3.798,0.026,0.72,103.996,4
76FeKAU0A4dpFGrVSg2TX2,I Wrote The Book,Morgan Wallen,3 Songs At A Time Sampler,2023-01-31,,181766,False,0.0888,0.682,0.805,5.34e-05,0.0776,-3.739,0.0403,0.826,143.978,4
3OdIiWnYRHPYtC313Z0Bwy,Face-off,Jimin,FACE,2023-03-24,,229627,True,0.178,0.689,0.539,1.45e-05,0.106,-7.671,0.048,0.239,119.949,4
2qg2jy3v50RwfV5FAqG3a2,Interlude : Dive,Jimin,FACE,2023-03-24,,130996,False,0.789,0.284,0.495,0.835,0.0946,-11.74,0.0421,0.26,86.314,4
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,FACE,2023-03-24,,212241,False,0.0025,0.629,0.733,0,0.357,-5.445,0.0419,0.362,120.001,4
5Hfnps0jaWFpYg55WOPexG,Alone,Jimin,FACE,2023-03-24,,211250,False,0.283,0.593,0.446,0,0.119,-7.776,0.0266,0.168,102.057,4
1fpj1CJPxY3YvN3AMAEYvt,Set Me Free Pt.2,Jimin,FACE,2023-03-24,,200929,True,0.115,0.585,0.815,0,0.124,-4.165,0.0565,0.564,132.09,4
0u8rZGtXJrLtiSe34FPjGG,Like Crazy (English Version),Jimin,FACE,2023-03-24,,212253,False,0.00306,0.623,0.755,0,0.387,-5.386,0.0415,0.32,119.957,4
0CrcwVLUe8wzLUIXgjXVZJ,Kill Bill (feat. Doja Cat),"SZA, Doja Cat",Kill Bill (feat. Doja Cat),2023-04-14,,175836,True,0.0769,0.629,0.744,0.247,0.194,-6.124,0.0409,0.451,89.021,4
3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,"Eslabon Armado, Peso Pluma",Ella Baila Sola,2023-03-16,,165671,False,0.483,0.668,0.758,1.89e-05,0.0837,-5.176,0.0332,0.834,147.989,3
1y56hd5fCuL5jCjjbRyGMN,DEATH,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,306655,False,0.105,0.362,0.545,9.97e-06,0.288,-8.962,0.0665,0.448,181.895,4
6bbjMFCiXYhTRCfclucV4S,VOID,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,247875,False,0.178,0.715,0.656,0.0378,0.186,-7.257,0.0421,0.415,99.996,4
6b6lS6QFGPzJl4bZF8cFvG,TUNNEL VISION,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,284770,True,0.731,0.483,0.412,0.00245,0.403,-10.038,0.0441,0.581,180.111,4
7MHGAXUgPQdVvMyvZaCf8q,FAERIE SOIRÉE,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,163277,False,0.434,0.679,0.458,0.00386,0.0663,-12.03,0.0612,0.101,107.935,4
7i4d3U00ZP4EsQrRGt2Ul1,LIGHT SHOWER,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,267441,False,0.742,0.616,0.198,0,0.117,-12.619,0.0293,0.212,78.917,4
77wA2WR0WudvUTzeBGYh3d,SPIDER WEB,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,183974,False,0.603,0.661,0.235,0.000928,0.562,-10.68,0.0639,0.634,109.867,4
3pKoeYvCMKWYaGTioRIJav,LEECHES,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,200734,False,0.645,0.319,0.202,0,0.254,-11.653,0.0307,0.0638,140.302,3
6ibZ3C1WXz5CzFYO7qaFS5,BATTLE OF THE LARYNX,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,328942,False,0.142,0.587,0.753,2.38e-06,0.331,-8.874,0.0527,0.322,93.983,4
0ZwAVBeZOQSHsugnvVKDFo,THE CONTORTIONIST,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,200696,True,0.719,0.74,0.449,4.46e-06,0.11,-9.392,0.0449,0.557,119.964,4
3eRKfT1c4Y19QG7dno62R1,MOON CYCLE,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,152057,True,0.867,0.666,0.351,1.39e-06,0.133,-9.386,0.0633,0.227,154.968,4
0hSE8bQYBYieW1p9jSK6gm,NYMPHOLOGY,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,306931,True,0.166,0.63,0.606,4.91e-05,0.328,-7.157,0.0526,0.34,120.186,4
4XKyYy9SDsvWmEXf24aPiu,EVIL,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,246294,True,0.382,0.712,0.734,0.000173,0.0932,-4.91,0.0238,0.745,95.996,4
0qjRMtmN2r1zAVib5drscb,WOMB,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,211769,False,0.575,0.793,0.55,0.000895,0.099,-8.839,0.0497,0.308,121.977,4
4m73pw2oGfhOfBsO5Vbf7f,POWDER,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,238011,False,0.369,0.602,0.479,4.81e-05,0.148,-10.297,0.0332,0.198,94.995,4
6Z6mjsCgIcFb3JBOxHBcn9,PLUTO,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,181496,False,0.36,0.548,0.601,0.000162,0.0731,-7.185,0.0616,0.576,171.92,3
1AUyzuh7CIr1yDYPTOgQQL,MILK OF THE SIREN,Melanie Martinez,PORTALS (Deluxe),2023-04-05,,265463,True,0.186,0.632,0.604,0,0.415,-6.23,0.0472,0.368,121.945,3
0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,Flowers,2023-01-13,,200454,False,0.0632,0.707,0.681,5.15e-06,0.0322,-4.325,0.0668,0.646,117.999,4
1PtXtGJSDKTkB5urVEZ7rf,Padre Tiempo,Eladio Carrion,3MEN2 KBRN,2023-03-17,,219751,True,0.179,0.614,0.74,0,0.21,-5.031,0.0684,0.247,90.044,4
1IbYD5V9zCvkPfIPcWqerO,Gladiador - Remix,"Eladio Carrion, Lil Wayne",3MEN2 KBRN,2023-03-17,,197374,True,0.203,0.584,0.787,0,0.251,-4.706,0.146,0.765,153.992,4
5GZ4tx6VZxM7V4IQtSJFyx,El Hokage,Eladio Carrion,3MEN2 KBRN,2023-03-17,,125124,True,0.403,0.821,0.594,0,0.0926,-5.601,0.316,0.369,126.027,4
1T6CF1qnG0hK0absyeVL5H,Mbappé - Remix,"Eladio Carrion, Future",3MEN2 KBRN,2023-03-17,,237344,True,0.219,0.729,0.68,0,0.246,-5.502,0.0762,0.504,130.019,4
7GfQEUSuqYGeY2L0BfVOXM,Si Salimos,"Eladio Carrion, 50 Cent",3MEN2 KBRN,2023-03-17,,201535,True,0.163,0.669,0.788,0,0.0426,-5.226,0.166,0.812,81.032,4
7GuEE0ydKmuXV5DVliachs,¿Qué Carajos Quieres Tú Ahora?,Eladio Carrion,3MEN2 KBRN,2023-03-17,,155750,True,0.139,0.857,0.734,0,0.331,-5.155,0.115,0.519,104.983,4
3LGn1d8P4Na3WHvYwCE6NL,Cuevita,Eladio Carrion,3MEN2 KBRN,2023-03-17,,160324,True,0.139,0.857,0.734,0,0.331,-5.155,0.115,0.519,104.983,4
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,"Eladio Carrion, Bad Bunny",3MEN2 KBRN,2023-03-17,,208125,True,0.0427,0.683,0.764,0,0.0963,-5.995,0.0441,0.137,149.949,4
3qXZqXGniqNt3PK2CBSZgM,Si La Calle Llama - Remix,"Eladio Carrion, Myke Towers",3MEN2 KBRN,2023-03-17,,240000,True,0.564,0.469,0.639,0,0.11,-5.381,0.32,0.534,172.37,3
1iyvRYYAeuJhrsxTsQW9fh,Peso a Peso,"Eladio Carrion, Quavo, Rich The Kid, Ñengo Flow",3MEN2 KBRN,2023-03-17,,217954,True,0.564,0.469,0.639,0,0.11,-5.381,0.32,0.534,172.37,3
422ogeWJwcQaKyJhsleacY,Mala Mía Otra Vez,Eladio Carrion,3MEN2 KBRN,2023-03-17,,167374,True,0.0149,0.725,0.7,0,0.0855,-4.498,0.0484,0.659,160.978,4
54iyLNmcnLWNdCqX5pdtuL,Friends - Remix,"Eladio Carrion, Lil Tjay, Luar La L",3MEN2 KBRN,2023-03-17,,248622,True,0.253,0.7,0.776,0,0.0856,-3.568,0.288,0.745,88.943,4
15malicZv4vdLHzIXg5kK0,"Quizás, Tal Vez",Eladio Carrion,3MEN2 KBRN,2023-03-17,,147499,True,0.392,0.865,0.812,0,0.126,-3.895,0.235,0.78,115.966,4
4WDRKKpJiEZ6DK6FFM3pkZ,M3,"Eladio Carrion, Fivio Foreign",3MEN2 KBRN,2023-03-17,,192345,True,0.282,0.738,0.561,0,0.0937,-7.806,0.132,0.665,143.007,4
5Ov2yPhOmhL5qvlnU3UBpZ,Betty,"Eladio Carrion, SHB, Hydro",3MEN2 KBRN,2023-03-17,,202708,True,0.28,0.813,0.569,0,0.0805,-6.249,0.365,0.295,139.934,4
76qcIul6DB0y4OPzOMSkNU,Haciendo Dinero,Eladio Carrion,3MEN2 KBRN,2023-03-17,,147508,True,0.46,0.514,0.626,0,0.203,-6.397,0.222,0.489,81.849,4
5G17G6fPn9Gcy037CdX9Nx,¿Como? (Skit),Eladio Carrion,3MEN2 KBRN,2023-03-17,,36500,True,0.819,0.626,0.572,0,0.401,-9.322,0.802,0.375,87.761,4
6wrHRPtw1Z37iP5PGDbS6g,Air France,Eladio Carrion,3MEN2 KBRN,2023-03-17,,186091,True,0.191,0.669,0.66,0,0.151,-6.176,0.397,0.549,95.054,4
12EkF8uGofptstVIX7Oc0C,Without You Without Them,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,81733,False,0.993,0.354,0.0574,0,0.163,-13.982,0.0477,0.379,164.547,3
38xXr3MkiKNzNDv4JDJagF,$20,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,200093,False,0.0077,0.555,0.606,0.0305,0.178,-6.9,0.0321,0.41,117.969,3
693xmBAOD4xwkS4W71W1Jn,Emily I'm Sorry,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,214866,True,0.897,0.581,0.38,0.175,0.104,-12.162,0.0473,0.489,135.939,4
48Qes8IUekSZpcNDQgYzUX,True Blue,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,296333,True,0.262,0.47,0.79,0.00331,0.178,-7.718,0.0402,0.368,146.203,4
5PJH1U5Iie893v48Fl9yaC,Cool About It,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,180000,False,0.902,0.565,0.203,0,0.115,-13.656,0.0332,0.408,93.213,4
09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,234933,False,0.00261,0.508,0.797,7.56e-06,0.0916,-5.854,0.0411,0.361,126.982,4
0FUGzUqkqRktGBvIeM3p2X,Revolution 0,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,257213,True,0.851,0.261,0.296,0.0305,0.107,-14.22,0.0324,0.308,136.294,3
3wdrHVkaD700qA8P3OjmYR,Leonard Cohen,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,102146,False,0.789,0.565,0.307,0.000979,0.0997,-12.136,0.0311,0.549,94.847,4
4QEsxFZRA3RnjQAPYS3UXa,Satanist,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,290360,False,0.00438,0.407,0.714,0.00235,0.0914,-8.201,0.0478,0.342,125.481,4
5eoy62yFNJAli6AyKK5qnH,We're In Love,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,294626,False,0.929,0.377,0.0723,0,0.552,-16.331,0.0389,0.324,176.279,3
4LOg3dKvCAJiF9NYC7YqzG,Anti-Curse,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,198546,False,0.0439,0.533,0.597,0.23,0.114,-9.923,0.046,0.135,114.814,4
1zShh2S3moxyqU6u6fJZVQ,Letter To An Old Poet,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-31,,187653,False,0.928,0.346,0.147,0,0.124,-13.987,0.033,0.322,85.312,1
6O2cLm5tVQbk5pbHdj1YlO,LoveSickness,Don Toliver,Love Sick,2023-02-24,,114000,True,0.42,0.642,0.473,1.4e-06,0.548,-6.315,0.0893,0.263,119.919,4
2k6OpEcFV2VvXdVmPRNCiw,Let Her Go (feat. James Blake),"Don Toliver, James Blake",Love Sick,2023-02-24,,192720,True,0.265,0.732,0.589,4.03e-05,0.103,-6.234,0.0425,0.396,131.973,4
0zP8VSgyYSVqrSXTYTn9Su,Leave the Club (feat. Lil Durk & GloRilla),"Don Toliver, Lil Durk, GloRilla",Love Sick,2023-02-24,,222386,True,0.219,0.499,0.734,0,0.207,-4.782,0.0994,0.322,104.97,4
7H08E8B32OZ1vJE7AtCwaG,4 Me (feat. Kali Uchis),"Don Toliver, Kali Uchis",Love Sick,2023-02-24,,160426,False,0.149,0.51,0.709,0,0.45,-5.408,0.167,0.764,118.353,5
2Qr5PWUt8XycAAv338LicY,Go Down (feat. TisaKorean),"Don Toliver, TisaKorean",Love Sick,2023-02-24,,210853,True,0.201,0.582,0.571,0,0.358,-5.578,0.0566,0.4,143.892,4
1JKcdDCv8Yk39VRWMxx8Lj,Time Heals All,Don Toliver,Love Sick,2023-02-24,,233226,True,0.235,0.64,0.57,2.33e-06,0.113,-6.021,0.0344,0.233,141.923,4
7odMKT3Xc4ly8Shy9Iv07h,Leather Coat,Don Toliver,Love Sick,2023-02-24,,241440,True,0.0882,0.491,0.851,0.361,0.0873,-4.434,0.0784,0.475,167.783,4
350Chcil9fuAh7OpxwYLi5,Honeymoon,Don Toliver,Love Sick,2023-02-24,,184853,True,0.427,0.787,0.643,0.00139,0.105,-6.73,0.0444,0.304,147.936,4
52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),"Don Toliver, Justin Bieber, Future",Love Sick,2023-02-24,,238253,True,0.0846,0.843,0.669,1.28e-05,0.105,-4.105,0.0639,0.435,136.979,4
